EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,SexoPaciente,PrioridadTriage,CostoAtencionCLP,FechaAtencion,NumTotalOriginal,FlagTotalCorregido,Macrozona,TrimestreAprox,CostoUnitarioCLP,NumMenor1Anio_z,Num1a4Anios_z,Num5a14Anios_z,Num15a64Anios_z,Num65oMas_z,Mes
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,7,3,Bronquitis/Bronquiolitis aguda,234,72,47,46,59,10,2024/02/12,M,C2,114446.0,2024-02-12,234,False,Centro,T1,489.0854700854701,1.4548962125296927,0.5562455100667398,0.36607028463327984,-0.009636507455832184,-0.4137048754797432,2024-02
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,7,4,Crisis asmática,102,8,13,13,53,15,12-02-2024,M,C4,66042.0,2024-02-12,102,False,Centro,T1,647.4705882352941,-0.2246582592077616,-0.15611674692519345,-0.29750529553327626,-0.09924079121016106,-0.30995561161179136,2024-02
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,7,5,Insuficiencia respiratoria aguda,178,5,8,9,77,79,12.02.24,F,C1,116903.0,2024-02-12,178,False,Centro,T1,656.7584269662922,-0.30338737507045477,-0.26087590236518365,-0.37793869918982853,0.2591763438071545,1.0180349658979926,2024-02
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,7,6,COVID-19 sospecha/confirmada,156,9,11,26,74,36,12-02-2024,F,C3,83221.0,2024-02-12,156,False,Centro,T1,533.4679487179487,-0.19841522058686387,-0.19802040910118954,-0.03609673364948144,0.21437420192999002,0.12579129663360644,2024-02
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,7,1,Influenza y neumonia,100,14,11,17,35,23,2024/02/12,M,C3,71277.0,2024-02-12,100,False,NoClasificada,T1,712.77,-0.06720002748237526,-0.19802040910118954,-0.21707189187672402,-0.3680536424731477,-0.1439567894230684,2024-02
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,7,2,Infeccion respiratoria aguda alta,50,2,5,13,24,6,12.02.24,M,C4,70346.0,2024-02-12,50,False,NoClasificada,T1,1406.92,-0.3821164909331479,-0.32373139562917774,-0.29750529553327626,-0.5323281626894173,-0.4967042865741047,2024-02
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,7,3,Bronquitis/Bronquiolitis aguda,54,13,13,11,14,3,12.02.24,M,C2,105441.0,2024-02-12,54,False,NoClasificada,T1,1952.611111111111,-0.09344306610327298,-0.15611674692519345,-0.3377219973615524,-0.6816686356132988,-0.5589538448948759,2024-02
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,7,4,Crisis asmática,47,2,4,12,25,4,2024/02/12,F,C5,82129.0,2024-02-12,47,False,NoClasificada,T1,1747.4255319148936,-0.3821164909331479,-0.3446832267171758,-0.31761364644741436,-0.5173941153970292,-0.5382039921212854,2024-02
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,7,5,Insuficiencia respiratoria aguda,93,1,3,7,29,53,2024/02/12,M,C5,127030.0,2024-02-12,93,False,NoClasificada,T1,1365.9139784946237,-0.40835952955404564,-0.36563505780517386,-0.41815540101810467,-0.4576579262274766,0.47853879378464276,2024-02
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,7,6,COVID-19 sospecha/confirmada,146,7,19,27,78,15,12-02-2024,F,C2,109826.0,2024-02-12,146,False,NoClasificada,T1,752.2328767123288,-0.25090129782865933,-0.03040576039720523,-0.015988382735343375,0.2741103910995426,-0.30995561161179136,2024-02
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,7,1,Influenza y neumonia,141,8,13,16,62,42,2024/02/12,M,C4,82694.0,2024-02-12,141,False,NoClasificada,T1,586.4822695035461,-0.2246582592077616,-0.15611674692519345,-0.23718024279086208,0.03516563442133226,0.25029041327514867,2024-02
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,7,2,Infeccion respiratoria aguda alta,162,13,20,33,72,24,12-02-2024,F,C3,124399.0,2024-02-12,162,False,NoClasificada,T1,767.895061728395,-0.09344306610327298,-0.009453929309207194,0.10466172274948501,0.18450610734521372,-0.12320693664947802,2024-02
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,7,3,Bronquitis/Bronquiolitis aguda,147,42,33,27,34,11,12-02-2024,M,C2,37622.0,2024-02-12,147,False,NoClasificada,T1,255.93197278911563,0.667605053902761,0.2629198748347673,-0.015988382735343375,-0.3829876897655359,-0.39295502270615285,2024-02
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,7,4,Crisis asmática,48,3,8,7,27,3,12-02-2024,F,C4,42427.0,2024-02-12,48,False,NoClasificada,T1,883.8958333333334,-0.3558734523122502,-0.26087590236518365,-0.41815540101810467,-0.4875260208122529,-0.5589538448948759,2024-02
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,7,5,Insuficiencia respiratoria aguda,52,1,2,3,23,23,2024/02/12,M,C3,105038.0,2024-02-12,52,False,NoClasificada,T1,2019.9615384615386,-0.40835952955404564,-0.3865868888931719,-0.49858880467465694,-0.5472622099818055,-0.1439567894230684,2024-02
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,7,6,COVID-19 sospecha/confirmada,186,12,26,31,84,33,12-02-2024,M,C5,90847.0,2024-02-12,186,False,NoClasificada,T1,488.4247311827957,-0.11968610472417071,0.11625705721878103,0.06444502092120888,0.3637146748538715,0.06354173831283533,2024-02
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,URGENCIA HOSPITALARIA ESPECIALIZADA,-38.7397,-72.5984,Alta Complejidad,2024,7,1,Influenza y neumonia,74,8,3,19,27,17,2024/02/12,F,C3,130346.0,2024-02-12,74,False,Sur,T1,1761.4324324324325,-0.2246582592077616,-0.36563505780517386,-0.17685519004844788,-0.4875260208122529,-0.2684559060646106,2024-02
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,7,2,Infeccion respiratoria aguda alta,83,9,8,17,38,11,12-02-2024,M,C3,119008.0,2024-02-12,83,False,Sur,T1,1433.8313253012047,-0.19841522058686387,-0.26087590236518365,-0.21707189187672402,-0.3232515005959833,-0.39295502270615285,2024-02
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,7,3,Bronquitis/Bronquiolitis aguda,214,67,48,37,54,8,2024/02/12,M,C3,88130.0,2024-02-12,214,False,Sur,T1,411.8224299065421,1.323681019425204,0.5771973411547379,0.18509512640603726,-0.08430674391777292,-0.45520458102692396,2024-02
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,7,4,Crisis asmática,61,5,9,17,25,5,2024/02/12,M,C2,113795.0,2024-02-12,61,False,Sur,T1,1865.4918032786886,-0.30338737507045477,-0.2399240712771856,-0.21707189187672402,-0.5173941153970292,-0.5174541393476951,2024-02
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,7,5,Insuficiencia respiratoria aguda,193,2,13,8,59,111,2024/02/12,F,C4,31494.0,2024-02-12,193,False,Sur,T1,163.18134715025906,-0.3821164909331479,-0.15611674692519345,-0.3980470501039666,-0.009636507455832184,1.6820302546528845,2024-02
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,7,6,COVID-19 sospecha/confirmada,211,10,19,46,103,33,12-02-2024,M,C2,86335.0,2024-02-12,211,False,Sur,T1,409.1706161137441,-0.17217218196596615,-0.03040576039720523,0.36607028463327984,0.6474615734092463,0.06354173831283533,2024-02
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,8,1,Influenza y neumonia,106,7,9,18,45,27,19-02-2024,F,C3,54220.0,2024-02-19,106,False,Norte,T1,511.50943396226415,-0.25090129782865933,-0.2399240712771856,-0.19696354096258595,-0.21871316954926626,-0.06095737832870691,2024-02
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,8,2,Infeccion respiratoria aguda alta,67,7,11,12,30,7,19-02-2024,M,C5,86277.0,2024-02-19,67,False,Norte,T1,1287.7164179104477,-0.25090129782865933,-0.19802040910118954,-0.31761364644741436,-0.44272387893508847,-0.47595443380051433,2024-02
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,8,3,Bronquitis/Bronquiolitis aguda,72,17,14,19,18,4,19.02.24,F,C2,123298.0,2024-02-19,72,False,Norte,T1,1712.4722222222222,0.011529088380317912,-0.13516491583719542,-0.17685519004844788,-0.6219324464437462,-0.5382039921212854,2024-02
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,8,4,Crisis asmática,71,3,12,18,31,7,19-02-2024,F,C4,86199.0,2024-02-19,71,False,Norte,T1,1214.0704225352113,-0.3558734523122502,-0.1770685780131915,-0.19696354096258595,-0.4277898316427003,-0.47595443380051433,2024-02
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,8,5,Insuficiencia respiratoria aguda,179,9,4,8,67,91,19-02-2024,F,C4,97683.0,2024-02-19,179,False,Norte,T1,545.7150837988827,-0.19841522058686387,-0.3446832267171758,-0.3980470501039666,0.109835870883273,1.267033199181077,2024-02
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,8,6,COVID-19 sospecha/confirmada,238,20,31,42,116,29,2024/02/19,M,C3,113630.0,2024-02-19,238,False,Norte,T1,477.43697478991595,0.09025820424301108,0.22101621265877122,0.28563688097672757,0.8416041882102923,-0.019457672781526162,2024-02
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,8,1,Influenza y neumonia,243,23,26,36,103,55,19-02-2024,M,C3,140103.0,2024-02-19,243,False,Centro,T1,576.5555555555555,0.16898732010570425,0.11625705721878103,0.16498677549189922,0.6474615734092463,0.5200384993318236,2024-02
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,8,2,Infeccion respiratoria aguda alta,160,13,13,25,85,24,19-02-2024,F,C2,163202.0,2024-02-19,160,False,Centro,T1,1020.0125,-0.09344306610327298,-0.15611674692519345,-0.05620508456361951,0.37864872214625966,-0.12320693664947802,2024-02
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,8,3,Bronquitis/Bronquiolitis aguda,1756,56,1620,27,44,9,19-02-2024,M,C2,76021.0,2024-02-19,190,True,Centro,T1,43.29214123006834,1.0350075945953292,33.51347581148765,-0.015988382735343375,-0.2336472168416544,-0.4344547282533336,2024-02
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,8,4,Crisis asmática,201,10,26,57,92,16,19-02-2024,F,C4,70431.0,2024-02-19,201,False,Centro,T1,350.4029850746269,-0.17217218196596615,0.11625705721878103,0.5872621446887986,0.48318705319297667,-0.289205758838201,2024-02
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,8,5,Insuficiencia respiratoria aguda,127,5,6,6,39,71,19.02.24,F,C4,99198.0,2024-02-19,127,False,Centro,T1,781.0866141732283,-0.30338737507045477,-0.3027795645411797,-0.43826375193224276,-0.3083174533035951,0.8520361437092695,2024-02
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2024,8,6,COVID-19 sospecha/confirmada,103,6,15,27,43,12,19-02-2024,M,C4,107941.0,2024-02-19,103,False,Centro,T1,1047.9708737864078,-0.27714433644955705,-0.11421308474919738,-0.015988382735343375,-0.24858126413404255,-0.3722051699325625,2024-02
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,8,1,Influenza y neumonia,112,7,8,13,51,33,19-02-2024,F,C4,138443.0,2024-02-19,112,False,NoClasificada,T1,1236.0982142857142,-0.25090129782865933,-0.26087590236518365,-0.29750529553327626,-0.12910888579493737,0.06354173831283533,2024-02
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,8,2,Infeccion respiratoria aguda alta,145,14,20,31,61,19,19.02.24,F,C3,113756.0,2024-02-19,145,False,NoClasificada,T1,784.5241379310345,-0.06720002748237526,-0.009453929309207194,0.06444502092120888,0.02023158712894411,-0.22695620051742987,2024-02
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,8,3,Bronquitis/Bronquiolitis aguda,174,57,37,32,42,6,2024/02/19,M,C4,162652.0,2024-02-19,174,False,NoClasificada,T1,934.7816091954023,1.0612506332162268,0.3467271991867594,0.08455337183534695,-0.2635153114264307,-0.4967042865741047,2024-02
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,8,4,Crisis asmática,96,6,14,20,50,6,19-02-2024,M,C1,111357.0,2024-02-19,96,False,NoClasificada,T1,1159.96875,-0.27714433644955705,-0.13516491583719542,-0.15674683913430984,-0.14404293308732552,-0.4967042865741047,2024-02
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,8,5,Insuficiencia respiratoria aguda,91,0,1,9,33,48,19.02.24,M,C5,70572.0,2024-02-19,91,False,NoClasificada,T1,775.5164835164835,-0.4346025681749434,-0.4075387199811699,-0.37793869918982853,-0.397921737057924,0.3747895299166909,2024-02
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2024,8,6,COVID-19 sospecha/confirmada,206,13,33,36,88,36,2024/02/19,M,C4,97647.0,2024-02-19,206,False,NoClasificada,T1,474.0145631067961,-0.09344306610327298,0.2629198748347673,0.16498677549189922,0.4234508640234241,0.12579129663360644,2024-02
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,8,1,Influenza y neumonia,50,2,6,7,24,11,19-02-2024,M,C2,96246.0,2024-02-19,50,False,NoClasificada,T1,1924.92,-0.3821164909331479,-0.3027795645411797,-0.41815540101810467,-0.5323281626894173,-0.39295502270615285,2024-02
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,8,2,Infeccion respiratoria aguda alta,52,5,8,12,20,7,19-02-2024,M,C4,107986.0,2024-02-19,52,False,NoClasificada,T1,2076.653846153846,-0.30338737507045477,-0.26087590236518365,-0.31761364644741436,-0.5920643518589699,-0.47595443380051433,2024-02
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,8,3,Bronquitis/Bronquiolitis aguda,97,33,23,9,25,7,19-02-2024,F,C3,109090.0,2024-02-19,97,False,NoClasificada,T1,1124.639175257732,0.4314177063146815,0.053401563954786915,-0.37793869918982853,-0.5173941153970292,-0.47595443380051433,2024-02
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,8,4,Crisis asmática,149,7,24,34,74,10,19-02-2024,M,C3,103108.0,2024-02-19,149,False,NoClasificada,T1,692.0,-0.25090129782865933,0.07435339504278496,0.12477007366362308,0.21437420192999002,-0.4137048754797432,2024-02
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,8,5,Insuficiencia respiratoria aguda,115,4,3,6,35,67,19.02.24,F,C2,65768.0,2024-02-19,115,False,NoClasificada,T1,571.895652173913,-0.3296304136913525,-0.36563505780517386,-0.43826375193224276,-0.3680536424731477,0.769036732614908,2024-02
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2024,8,6,COVID-19 sospecha/confirmada,72,6,8,16,35,7,19-02-2024,F,C3,67562.0,2024-02-19,72,False,NoClasificada,T1,938.3611111111111,-0.27714433644955705,-0.26087590236518365,-0.23718024279086208,-0.3680536424731477,-0.47595443380051433,2024-02
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,8,1,Influenza y neumonia,99,9,12,14,33,31,2024/02/19,F,C4,78313.0,2024-02-19,99,False,Sur,T1,791.040404040404,-0.19841522058686387,-0.1770685780131915,-0.2773969446191382,-0.397921737057924,0.02204203276565458,2024-02
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,8,2,Infeccion respiratoria aguda alta,201,20,24,41,89,27,19-02-2024,F,C3,117801.0,2024-02-19,201,False,Sur,T1,586.0746268656717,0.09025820424301108,0.07435339504278496,0.26552853006258953,0.43838491131581225,-0.06095737832870691,2024-02
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,8,3,Bronquitis/Bronquiolitis aguda,132,34,30,28,37,3,2024/02/19,F,C2,109494.0,2024-02-19,132,False,Sur,T1,829.5,0.45766074493557923,0.2000643815707732,0.004119968178794689,-0.3381855478883714,-0.5589538448948759,2024-02
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,8,4,Crisis asmática,81,3,9,27,31,11,2024/02/19,M,C3,127481.0,2024-02-19,81,False,Sur,T1,1573.8395061728395,-0.3558734523122502,-0.2399240712771856,-0.015988382735343375,-0.4277898316427003,-0.39295502270615285,2024-02
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,8,5,Insuficiencia respiratoria aguda,199,5,12,14,52,116,2024/02/19,F,C3,119210.0,2024-02-19,199,False,Sur,T1,599.0452261306533,-0.30338737507045477,-0.1770685780131915,-0.2773969446191382,-0.11417483850254921,1.7857795185208363,2024-02
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2024,8,6,COVID-19 sospecha/confirmada,100,12,10,18,48,12,19-02-2024,M,C2,105011.0,2024-02-19,100,False,Sur,T1,1050.11,-0.11968610472417071,-0.21897224018918757,-0.19696354096258595,-0.17391102767210181,-0.3722051699325625,2024-02
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,9,1,Influenza y neumonia,212,21,32,31,85,43,2024/02/26,F,C3,91005.0,2024-02-26,212,False,Norte,T1,429.2688679245283,0.11650124286390881,0.24196804374676925,0.06444502092120888,0.37864872214625966,0.27104026604873904,2024-02
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,9,2,Infeccion respiratoria aguda alta,114,9,9,27,56,13,26-02-2024,F,C3,95750.0,2024-02-26,114,False,Norte,T1,839.9122807017544,-0.19841522058686387,-0.2399240712771856,-0.015988382735343375,-0.05443864933299662,-0.3514553171589721,2024-02
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,9,3,Bronquitis/Bronquiolitis aguda,196,67,46,34,42,7,2024/02/26,M,C3,129934.0,2024-02-26,196,False,Norte,T1,662.9285714285714,1.323681019425204,0.5352936789787418,0.12477007366362308,-0.2635153114264307,-0.47595443380051433,2024-02
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,9,4,Crisis asmática,173,5,24,49,78,17,26-02-2024,M,C4,167589.04,2024-02-26,173,False,Norte,T1,968.7227745664741,-0.30338737507045477,0.07435339504278496,0.4263953373756941,0.2741103910995426,-0.2684559060646106,2024-02
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2024,9,5,Insuficiencia respiratoria aguda,109,2,1,4,43,59,26.02.24,F,C4,140264.0,2024-02-26,109,False,Norte,T1,1286.8256880733945,-0.3821164909331479,-0.4075387199811699,-0.47848045376051884,-0.24858126413404255,0.603037910426185,2024-02
